data;mês;dia_mes;dia_semana;setor;turno;carro;tempo_coleta;horas_coleta;tempo_trajeto;horas_trajeto;tempo_aterro;horas_aterro;km_coleta;km_trajeto;producao;producao_ton;viagens;ton/h;ton/km
02/06/2021;jun;2;qua;1;NOTURNO;31933;05:55:00;5,92;01:21:00;1,35;00:21:00;0,35;34;30;16.730;16,73;2;2,828;0,492
02/06/2021;jun;2;qua;2;NOTURNO;32049;06:37:00;6,62;00:59:00;0,98;00:32:00;0,53;40;33;14.700;14,7;2;2,222;0,368
02/06/2021;jun;2;qua;6;NOTURNO;33048;06:15:00;6,25;01:14:00;1,23;00:24:00;0,4;39;38;15.060;15,06;2;2,41;0,386
02/06/2021;jun;2;qua;11;NOTURNO;32048;05:22:00;5,37;01:35:00;1,58;00:23:00;0,38;39;20;16.020;16,02;2;2,985;0,411
02/06/2021;jun;2;qua;21;NOTURNO;32051;06:22:00;6,37;00:36:00;0,6;00:24:00;0,4;45;14;8.950;8,95;1;1,406;0,199
03/06/2021;jun;3;qui;9;DIURNO;33048;06:00:00;6;00:50:00;0,83;00:15:00;0,25;32;18;11.540;11,54;1;1,923;0,361
03/06/2021;jun;3;qui;13;DIURNO;32049;05:07:00;5,12;01:00:00;1;00:18:00;0,3;43;34;9.390;9,39;1;1,835;0,218
03/06/2021;jun;3;qui;14;DIURNO;31933;05:00:00;5;01:10:00;1,17;00:20:00;0,33;34;39;8.220;8,22;1;1,644;0,242
03/06/2021;jun;3;qui;16;DIURNO;31912;05:33:00;5,55;01:00:00;1;00:11:00;0,18;33;24;11.260;11,26;1;2,029;0,341
03/06/2021;jun;3;qui;18;DIURNO;32048;04:30:00;4,5;01:19:00;1,32;00:12:00;0,2;57;50;8.460;8,46;1;1,88;0,148
03/06/2021;jun;3;qui;20;DIURNO;33049;05:30:00;5,5;01:45:00;1,75;00:20:00;0,33;41;53;12.050;12,05;2;2,191;0,294
03/06/2021;jun;3;qui;3;NOTURNO;1933;05:37:00;5,62;01:00:00;1;00:35:00;0,58;43;24;13.210;13,21;2;2,352;0,307
03/06/2021;jun;3;qui;4;NOTURNO;32049;05:47:00;5,78;00:45:00;0,75;00:08:00;0,13;47;18;9.800;9,8;1;1,695;0,209
03/06/2021;jun;3;qui;5;NOTURNO;33048;05:12:00;5,2;00:48:00;0,8;00:24:00;0,4;34;22;9.540;9,54;1;1,835;0,281
03/06/2021;jun;3;qui;7;NOTURNO;31912;05:25:00;5,42;00:55:00;0,92;00:15:00;0,25;34;20;11.610;11,61;1;2,143;0,341
03/06/2021;jun;3;qui;21;NOTURNO;33049;06:49:00;6,82;00:41:00;0,68;00:19:00;0,32;47;13;11.640;11,64;1;1,708;0,248
04/06/2021;jun;4;sex;8;DIURNO;31912;06:10:00;6,17;01:13:00;1,22;00:27:00;0,45;32;44;13.540;13,54;2;2,196;0,423
04/06/2021;jun;4;sex;10;DIURNO;33048;05:50:00;5,83;00:45:00;0,75;00:15:00;0,25;38;15;13.250;13,25;1;2,271;0,349
04/06/2021;jun;4;sex;12;DIURNO;32049;05:58:00;5,97;01:50:00;1,83;00:29:00;0,48;34;48;15.270;15,27;2;2,559;0,449
04/06/2021;jun;4;sex;15;DIURNO;32050;07:05:00;7,08;00:57:00;0,95;00:28:00;0,47;40;18;15.630;15,63;2;2,207;0,391
04/06/2021;jun;4;sex;17;DIURNO;33049;07:00:00;7;00:30:00;0,5;00:30:00;0,5;57;11;17.120;17,12;2;2,446;0,3
04/06/2021;jun;4;sex;19;DIURNO;32048;05:04:00;5,07;01:18:00;1,3;00:34:00;0,57;46;43;12.700;12,7;2;2,507;0,276
04/06/2021;jun;4;sex;22;0;32051;04:30:00;4,5;01:18:00;;00:17:00;;25;38;6.040;6,04;2;1,342;0,242
04/06/2021;jun;4;sex;1;NOTURNO;32048;05:43:00;5,72;01:14:00;1,23;00:17:00;0,28;35;30;13.870;13,87;2;2,426;0,396
04/06/2021;jun;4;sex;2;NOTURNO;32049;06:01:00;6,02;00:53:00;0,88;00:20:00;0,33;41;30;11.120;11,12;2;1,848;0,271
04/06/2021;jun;4;sex;6;NOTURNO;33048;06:45:00;6,75;00:44:00;0,73;00:14:00;0,23;40;19;13.090;13,09;1;1,939;0,327
04/06/2021;jun;4;sex;11;NOTURNO;32051;05:00:00;5;00:50:00;0,83;00:25:00;0,42;38;22;11.890;11,89;2;2,378;0,313
04/06/2021;jun;4;sex;21;NOTURNO;33049;06:05:00;6,08;00:29:00;0,48;00:13:00;0,22;46;14;10.850;10,85;1;1,784;0,236
05/06/2021;jun;5;sáb;9;DIURNO;33048;02:55:00;2,92;01:10:00;1,17;00:10:00;0,17;15;20;7.190;7,19;1;2,465;0,479
05/06/2021;jun;5;sáb;9;DIURNO;32050;03:27:00;3,45;01:13:00;1,22;00:10:00;0,17;15;22;7.410;7,41;1;2,148;0,494
05/06/2021;jun;5;sáb;13;DIURNO;32049;05:42:00;5,7;01:43:00;1,72;00:35:00;0,58;38;56;13.210;13,21;2;2,318;0,348
05/06/2021;jun;5;sáb;14;DIURNO;32051;05:30:00;5,5;02:00:00;2;00:25:00;0,42;36;64;10.990;10,99;2;1,998;0,305
05/06/2021;jun;5;sáb;16;DIURNO;31912;04:19:00;4,32;00:57:00;0,95;00:14:00;0,23;19;30;8.910;8,91;1;2,064;0,469
05/06/2021;jun;5;sáb;16;DIURNO;33048;02:30:00;2,5;01:09:00;1,15;00:11:00;0,18;11;29;5.990;5,99;1;2,396;0,545
05/06/2021;jun;5;sáb;18;DIURNO;32048;04:53:00;4,88;02:03:00;2,05;01:02:00;1,03;56;103;10.760;10,76;2;2,203;0,192
05/06/2021;jun;5;sáb;20;DIURNO;33049;05:20:00;5,33;02:00:00;2;00:25:00;0,42;42;52;13.430;13,43;2;2,518;0,32
05/06/2021;jun;5;sáb;3;NOTURNO;32048;05:55:00;5,92;00:58:00;0,97;00:20:00;0,33;42;25;15.080;15,08;2;2,549;0,359
05/06/2021;jun;5;sáb;4;NOTURNO;32049;05:55:00;5,92;00:53:00;0,88;00:23:00;0,38;52;26;10.770;10,77;2;1,82;0,207
05/06/2021;jun;5;sáb;5;NOTURNO;33048;05:49:00;5,82;00:42:00;0,7;00:11:00;0,18;32;23;12.100;12,1;1;2,08;0,378
05/06/2021;jun;5;sáb;7;NOTURNO;32051;05:15:00;5,25;01:35:00;1,58;00:20:00;0,33;36;45;13.100;13,1;2;2,495;0,364
05/06/2021;jun;5;sáb;21;NOTURNO;33049;06:24:00;6,4;01:01:00;1,02;00:22:00;0,37;46;27;12.670;12,67;2;1,98;0,275
06/06/2021;jun;6;dom;8;DIURNO;32051;05:57:00;5,95;01:20:00;1,33;00:43:00;0,72;31;47;14.240;14,24;2;2,393;0,459
06/06/2021;jun;6;dom;10;DIURNO;33048;05:35:00;5,58;01:10:00;1,17;00:20:00;0,33;36;26;13.860;13,86;2;2,482;0,385
06/06/2021;jun;6;dom;12;DIURNO;32049;05:37:00;5,62;01:32:00;1,53;00:31:00;0,52;35;50;14.900;14,9;2;2,653;0,426
06/06/2021;jun;6;dom;15;DIURNO;32050;05:55:00;5,92;00:45:00;0,75;00:50:00;0,83;39;20;14.740;14,74;2;2,491;0,378
06/06/2021;jun;6;dom;17;DIURNO;33049;07:44:00;7,73;00:29:00;0,48;00:52:00;0,87;55;13;18.510;18,51;2;2,394;0,337
06/06/2021;jun;6;dom;19;DIURNO;3208;04:47:00;4,78;01:15:00;1,25;00:17:00;0,28;45;43;11.710;11,71;2;2,448;0,26
06/06/2021;jun;6;dom;1;NOTURNO;32048;05:55:00;5,92;00:59:00;0,98;00:16:00;0,27;35;31;13.320;13,32;2;2,251;0,381
06/06/2021;jun;6;dom;2;NOTURNO;32049;06:15:00;6,25;01:10:00;1,17;00:25:00;0,42;39;29;10.150;10,15;2;1,624;0,26
06/06/2021;jun;6;dom;6;NOTURNO;33048;06:22:00;6,37;00:32:00;0,53;00:27:00;0,45;38;19;11.600;11,6;1;1,822;0,305
06/06/2021;jun;6;dom;11;NOTURNO;31912;03:00:00;3;00:30:00;0,5;00:10:00;0,17;24;10;7.210;7,21;1;2,403;0,3
06/06/2021;jun;6;dom;11;NOTURNO;32051;01:35:00;1,58;00:35:00;0,58;00:15:00;0,25;15;11;3.540;3,54;1;2,236;0,236
06/06/2021;jun;6;dom;21;NOTURNO;33049;06:14:00;6,23;00:44:00;0,73;00:12:00;0,2;47;14;9.050;9,05;1;1,452;0,193
08/06/2021;jun;8;ter;9;DIURNO;33048;08:55:00;8,92;01:50:00;1,83;00:25:00;0,42;31;43;21.280;21,28;2;2,387;0,686
08/06/2021;jun;8;ter;13;DIURNO;32049;05:24:00;5,4;01:52:00;1,87;00:29:00;0,48;37;59;15.720;15,72;2;2,911;0,425
08/06/2021;jun;8;ter;14;DIURNO;32051;07:20:00;7,33;02:13:00;2,22;00:27:00;0,45;40;66;15.090;15,09;2;2,058;0,377
08/06/2021;jun;8;ter;16;DIURNO;31912;08:22:00;8,37;01:42:00;1,7;00:31:00;0,52;33;52;19.820;19,82;2;2,369;0,601
08/06/2021;jun;8;ter;18;DIURNO;32048;05:29:00;5,48;01:40:00;1,67;00:29:00;0,48;53;87;12.660;12,66;2;2,309;0,239
08/06/2021;jun;8;ter;20;DIURNO;33049;06:05:00;6,08;01:35:00;1,58;00:25:00;0,42;42;52;16.850;16,85;2;2,77;0,401
08/06/2021;jun;8;ter;22;0;32050;04:40:00;4,67;00:40:00;;00:20:00;;25;12;4.160;4,16;1;0,891;0,166
08/06/2021;jun;8;ter;3;NOTURNO;32048;05:37:00;5,62;00:49:00;0,82;00:18:00;0,3;40;26;17.590;17,59;2;3,132;0,44
08/06/2021;jun;8;ter;4;NOTURNO;32049;06:20:00;6,33;01:18:00;1,3;00:14:00;0,23;49;29;14.800;14,8;2;2,337;0,302
08/06/2021;jun;8;ter;5;NOTURNO;32051;06:21:00;6,35;01:46:00;1,77;00:21:00;0,35;32;42;15.870;15,87;2;2,499;0,496
08/06/2021;jun;8;ter;7;NOTURNO;31912;06:05:00;6,08;01:51:00;1,85;00:24:00;0,4;33;44;17.130;17,13;2;2,816;0,519
08/06/2021;jun;8;ter;21;NOTURNO;33049;06:28:00;6,47;00:58:00;0,97;00:23:00;0,38;44;29;16.740;16,74;2;2,589;0,38
09/06/2021;jun;9;qua;8;DIURNO;31912;09:57:00;9,95;02:28:00;2,47;00:35:00;0,58;26;53;20.470;20,47;2;2,057;0,787
09/06/2021;jun;9;qua;10;DIURNO;33048;07:05:00;7,08;01:35:00;1,58;00:25:00;0,42;37;27;20.230;20,23;2;2,856;0,547
09/06/2021;jun;9;qua;12;DIURNO;32049;07:21:00;7,35;03:00:00;3;00:45:00;0,75;34;77;22.520;22,52;3;3,064;0,662
09/06/2021;jun;9;qua;15;DIURNO;32051;07:25:00;7,42;01:20:00;1,33;00:50:00;0,83;41;30;22.890;22,89;3;3,086;0,558
09/06/2021;jun;9;qua;17;DIURNO;33049;08:05:00;8,08;00:40:00;0,67;00:55:00;0,92;60;20;26.380;26,38;3;3,264;0,44
09/06/2021;jun;9;qua;19;DIURNO;32048;06:59:00;6,98;00:51:00;0,85;00:10:00;0,17;47;39;18.120;18,12;2;2,595;0,386
09/06/2021;jun;9;qua;1;NOTURNO;32048;05:59:00;5,98;01:33:00;1,55;00:26:00;0,43;36;47;18.960;18,96;3;3,169;0,527
09/06/2021;jun;9;qua;2;NOTURNO;32050;06:43:00;6,72;01:19:00;1,32;00:13:00;0,22;40;33;15.830;15,83;2;2,357;0,396
09/06/2021;jun;9;qua;6;NOTURNO;33048;06:21:00;6,35;01:14:00;1,23;00:26:00;0,43;40;37;15.500;15,5;2;2,441;0,388
09/06/2021;jun;9;qua;11;NOTURNO;32051;06:20:00;6,33;01:35:00;1,58;00:25:00;0,42;37;37;18.380;18,38;3;2,902;0,497
09/06/2021;jun;9;qua;21;NOTURNO;33049;06:03:00;6,05;00:36:00;0,6;00:09:00;0,15;46;14;10.450;10,45;1;1,727;0,227
10/06/2021;jun;10;qui;9;DIURNO;33048;04:30:00;4,5;00:35:00;0,58;00:15:00;0,25;32;17;11.110;11,11;1;2,469;0,347
10/06/2021;jun;10;qui;13;DIURNO;32049;05:13:00;5,22;01:06:00;1,1;00:18:00;0,3;38;35;10.090;10,09;1;1,934;0,266
10/06/2021;jun;10;qui;14;DIURNO;32050;03:55:00;3,92;00:55:00;0,92;00:10:00;0,17;35;39;7.760;7,76;1;1,981;0,222
10/06/2021;jun;10;qui;16;DIURNO;31912;06:06:00;6,1;01:10:00;1,17;00:15:00;0,25;30;25;11.610;11,61;1;1,903;0,387
10/06/2021;jun;10;qui;18;DIURNO;32048;04:38:00;4,63;01:06:00;1,1;00:09:00;0,15;56;51;8.390;8,39;1;1,811;0,15
10/06/2021;jun;10;qui;20;DIURNO;33049;05:30:00;5,5;01:50:00;1,83;00:25:00;0,42;46;52;11.820;11,82;2;2,149;0,257
10/06/2021;jun;10;qui;22;0;32051;04:23:00;4,38;00:42:00;;00:10:00;;29;13;2.660;2,66;1;0,607;0,092
10/06/2021;jun;10;qui;3;NOTURNO;32048;05:38:00;5,63;00:54:00;0,9;00:16:00;0,27;43;24;14.310;14,31;2;2,54;0,333
10/06/2021;jun;10;qui;4;NOTURNO;32049;05:48:00;5,8;01:09:00;1,15;00:17:00;0,28;47;33;9.450;9,45;2;1,629;0,201
10/06/2021;jun;10;qui;5;NOTURNO;33048;05:06:00;5,1;00:48:00;0,8;00:10:00;0,17;33;21;9.420;9,42;1;1,847;0,285
10/06/2021;jun;10;qui;7;NOTURNO;31912;05:40:00;5,67;01:00:00;1;00:15:00;0,25;34;20;11.050;11,05;1;1,95;0,325
10/06/2021;jun;10;qui;21;NOTURNO;33049;06:34:00;6,57;00:41:00;0,68;00:15:00;0,25;46;14;10.910;10,91;1;1,661;0,237
11/06/2021;jun;11;sex;8;DIURNO;31912;05:44:00;5,73;00:54:00;0,9;00:14:00;0,23;31;23;10.880;10,88;1;1,898;0,351
11/06/2021;jun;11;sex;10;DIURNO;33048;05:55:00;5,92;02:20:00;2,33;00:15:00;0,25;37;15;11.550;11,55;1;1,952;0,312
11/06/2021;jun;11;sex;12;DIURNO;32049;05:17:00;5,28;01:43:00;1,72;00:40:00;0,67;36;49;12.050;12,05;2;2,281;0,335
11/06/2021;jun;11;sex;15;DIURNO;32050;06:25:00;6,42;00:40:00;0,67;00:30:00;0,5;39;19;12.440;12,44;2;1,939;0,319
11/06/2021;jun;11;sex;17;DIURNO;33049;06:40:00;6,67;00:50:00;0,83;00:25:00;0,42;56;13;16.020;16,02;2;2,403;0,286
11/06/2021;jun;11;sex;19;DIURNO;32048;04:32:00;4,53;00:34:00;0,57;00:18:00;0,3;50;18;8.730;8,73;1;1,926;0,175
11/06/2021;jun;11;sex;1;NOTURNO;31933;05:50:00;5,83;01:10:00;1,17;00:21:00;0,35;34;32;13.660;13,66;2;2,342;0,402
11/06/2021;jun;11;sex;2;NOTURNO;32048;05:40:00;5,67;00:59:00;0,98;00:22:00;0,37;37;30;10.000;10;2;1,765;0,27
11/06/2021;jun;11;sex;6;NOTURNO;33048;06:19:00;6,32;00:47:00;0,78;00:12:00;0,2;42;20;10.790;10,79;1;1,708;0,257
11/06/2021;jun;11;sex;11;NOTURNO;31912;05:10:00;5,17;00:50:00;0,83;00:15:00;0,25;37;13;10.610;10,61;1;2,054;0,287
11/06/2021;jun;11;sex;21;NOTURNO;33049;06:08:00;6,13;00:36:00;0,6;00:16:00;0,27;46;14;9.900;9,9;1;1,614;0,215
12/06/2021;jun;12;sáb;9;DIURNO;33048;06:45:00;6,75;00:40:00;0,67;00:20:00;0,33;29;22;13.580;13,58;1;2,012;0,468
12/06/2021;jun;12;sáb;13;DIURNO;32049;05:13:00;5,22;02:04:00;2,07;00:41:00;0,68;39;57;12.990;12,99;2;2,49;0,333
12/06/2021;jun;12;sáb;14;DIURNO;31933;04:45:00;4,75;01:10:00;1,17;00:25:00;0,42;36;38;10.270;10,27;1;2,162;0,285
12/06/2021;jun;12;sáb;16;DIURNO;32050;06:42:00;6,7;02:04:00;2,07;00:38:00;0,63;33;57;15.110;15,11;2;2,255;0,458
12/06/2021;jun;12;sáb;18;DIURNO;32048;04:58:00;4,97;02:08:00;2,13;00:26:00;0,43;50;89;10.210;10,21;2;2,056;0,204
12/06/2021;jun;12;sáb;20;DIURNO;33049;04:55:00;4,92;02:05:00;2,08;00:40:00;0,67;41;55;12.730;12,73;2;2,589;0,31
12/06/2021;jun;12;sáb;22;0;32051;04:38:00;4,63;00:42:00;;00:10:00;;61;16;1.010;1,01;1;0,218;0,017
12/06/2021;jun;12;sáb;3;NOTURNO;31933;06:04:00;6,07;01:06:00;1,1;00:24:00;0,4;44;25;14.560;14,56;2;2,4;0,331
12/06/2021;jun;12;sáb;4;NOTURNO;32049;05:58:00;5,97;01:29:00;1,48;00:22:00;0,37;44;36;10.400;10,4;2;1,743;0,236
12/06/2021;jun;12;sáb;5;NOTURNO;33048;05:58:00;5,97;00:44:00;0,73;00:16:00;0,27;33;22;11.290;11,29;1;1,892;0,342
12/06/2021;jun;12;sáb;7;NOTURNO;32048;05:46:00;5,77;01:29:00;1,48;00:27:00;0,45;40;41;13.190;13,19;2;2,287;0,33
12/06/2021;jun;12;sáb;21;NOTURNO;33049;06:46:00;6,77;00:53:00;0,88;00:20:00;0,33;47;14;11.070;11,07;1;1,636;0,236
13/06/2021;jun;13;dom;8;DIURNO;31912;06:32:00;6,53;01:24:00;1,4;00:30:00;0,5;29;44;13.760;13,76;2;2,106;0,474
13/06/2021;jun;13;dom;10;DIURNO;33048;06:10:00;6,17;00:49:00;0,82;00:21:00;0,35;37;27;14.040;14,04;2;2,277;0,379
13/06/2021;jun;13;dom;12;DIURNO;32049;05:33:00;5,55;01:42:00;1,7;00:22:00;0,37;34;49;14.010;14,01;2;2,524;0,412
13/06/2021;jun;13;dom;15;DIURNO;31933;06:55:00;6,92;01:00:00;1;00:15:00;0,25;41;19;14.370;14,37;2;2,078;0,35
13/06/2021;jun;13;dom;17;DIURNO;32050;05:00:00;5;00:45:00;0,75;00:35:00;0,58;40;22;14.940;14,94;3;2,988;0,374
13/06/2021;jun;13;dom;19;DIURNO;32048;05:35:00;5,58;00:59:00;0,98;00:21:00;0,35;44;33;12.080;12,08;2;2,164;0,275
13/06/2021;jun;13;dom;1;NOTURNO;32048;05:19:00;5,32;01:08:00;1,13;00:22:00;0,37;36;31;12.890;12,89;2;2,424;0,358
13/06/2021;jun;13;dom;2;NOTURNO;32049;06:27:00;6,45;00:46:00;0,77;00:33:00;0,55;51;24;11.010;11,01;2;1,707;0,216
13/06/2021;jun;13;dom;6;NOTURNO;33048;06:17:00;6,28;00:49:00;0,82;00:17:00;0,28;39;19;11.210;11,21;1;1,784;0,287
13/06/2021;jun;13;dom;11;NOTURNO;31912;04:40:00;4,67;00:35:00;0,58;00:15:00;0,25;28;15;8.600;8,6;1;1,843;0,307
13/06/2021;jun;13;dom;21;NOTURNO;32050;05:59:00;5,98;00:50:00;0,83;00:26:00;0,43;44;28;8.790;8,79;2;1,469;0,2
13/06/2021;jun;13;dom;23;0;31912;00:50:00;0,83;00:30:00;;00:20:00;;1;16;270;0,27;1;0,324;0,27
15/06/2021;jun;15;ter;9;DIURNO;33048;07:30:00;7,5;01:10:00;1,17;00:30:00;0,5;32;40;20.620;20,62;2;2,749;0,644
15/06/2021;jun;15;ter;13;DIURNO;32049;06:10:00;6,17;01:40:00;1,67;00:29:00;0,48;48;47;15.350;15,35;2;2,489;0,32
15/06/2021;jun;15;ter;14;DIURNO;31933;06:50:00;6,83;02:17:00;2,28;00:18:00;0,3;38;65;14.740;14,74;2;2,157;0,388
15/06/2021;jun;15;ter;16;DIURNO;31912;09:26:00;9,43;02:59:00;2,98;00:38:00;0,63;32;56;19.020;19,02;2;2,016;0,594
15/06/2021;jun;15;ter;18;DIURNO;32048;07:08:00;7,13;01:46:00;1,77;00:28:00;0,47;55;87;12.050;12,05;2;1,689;0,219
15/06/2021;jun;15;ter;20;DIURNO;32050;07:15:00;7,25;02:59:00;2,98;01:05:00;1,08;42;75;16.550;16,55;3;2,283;0,394
15/06/2021;jun;15;ter;3;NOTURNO;31933;06:11:00;6,18;01:01:00;1,02;00:23:00;0,38;42;26;17.960;17,96;2;2,905;0,428
15/06/2021;jun;15;ter;4;NOTURNO;32049;06:47:00;6,78;01:05:00;1,08;00:22:00;0,37;55;26;14.430;14,43;2;2,127;0,262
15/06/2021;jun;15;ter;5;NOTURNO;33048;05:50:00;5,83;01:22:00;1,37;00:25:00;0,42;31;44;15.500;15,5;2;2,657;0,5
15/06/2021;jun;15;ter;7;NOTURNO;32048;05:50:00;5,83;01:20:00;1,33;00:35:00;0,58;35;42;16.990;16,99;2;2,913;0,485
15/06/2021;jun;15;ter;21;NOTURNO;33049;06:56:00;6,93;01:43:00;1,72;00:27:00;0,45;45;31;18.930;18,93;2;2,73;0,421
15/06/2021;jun;15;ter;23;0;32050;01:05:00;1,08;00:24:00;;00:14:00;;2;17;980;0,98;1;0,905;0,49
16/06/2021;jun;16;qua;8;DIURNO;32050;09:05:00;9,08;02:11:00;2,18;00:48:00;0,8;30;70;19.030;19,03;3;2,095;0,634
16/06/2021;jun;16;qua;10;DIURNO;33048;06:20:00;6,33;01:10:00;1,17;00:20:00;0,33;36;28;19.690;19,69;2;3,109;0,547
16/06/2021;jun;16;qua;12;DIURNO;32049;07:34:00;7,57;03:11:00;3,18;00:49:00;0,82;34;75;22.640;22,64;3;2,992;0,666
16/06/2021;jun;16;qua;15;DIURNO;31933;07:00:00;7;00:50:00;0,83;00:40:00;0,67;42;20;21.710;21,71;2;3,101;0,517
16/06/2021;jun;16;qua;17;DIURNO;33049;08:05:00;8,08;00:40:00;0,67;00:50:00;0,83;58;20;26.990;26,99;3;3,339;0,465
16/06/2021;jun;16;qua;19;DIURNO;32048;06:47:00;6,78;01:43:00;1,72;00:36:00;0,6;49;60;18.300;18,3;3;2,698;0,373
16/06/2021;jun;16;qua;1;NOTURNO;31933;06:17:00;6,28;01:10:00;1,17;00:23:00;0,38;35;32;17.610;17,61;2;2,803;0,503
16/06/2021;jun;16;qua;2;NOTURNO;32049;06:34:00;6,57;00:51:00;0,85;00:25:00;0,42;39;35;15.740;15,74;2;2,397;0,404
16/06/2021;jun;16;qua;6;NOTURNO;33048;06:45:00;6,75;01:17:00;1,28;00:27:00;0,45;38;40;15.140;15,14;2;2,243;0,398
16/06/2021;jun;16;qua;11;NOTURNO;32048;06:20:00;6,33;01:15:00;1,25;00:35:00;0,58;38;23;17.000;17;2;2,684;0,447
16/06/2021;jun;16;qua;21;NOTURNO;32050;04:26:00;4,43;00:43:00;0,72;00:22:00;0,37;38;29;7.550;7,55;2;1,703;0,199
17/06/2021;jun;17;qui;9;DIURNO;33048;05:10:00;5,17;00:32:00;0,53;00:20:00;0,33;31;19;11.750;11,75;1;2,274;0,379
17/06/2021;jun;17;qui;13;DIURNO;32049;05:05:00;5,08;01:20:00;1,33;00:19:00;0,32;38;35;9.780;9,78;1;1,924;0,257
17/06/2021;jun;17;qui;14;DIURNO;31933;04:25:00;4,42;00:59:00;0,98;00:21:00;0,35;36;39;8.710;8,71;1;1,972;0,242
17/06/2021;jun;17;qui;16;DIURNO;32050;05:33:00;5,55;01:59:00;1,98;00:37:00;0,62;32;54;11.360;11,36;2;2,047;0,355
17/06/2021;jun;17;qui;18;DIURNO;32048;04:28:00;4,47;01:11:00;1,18;00:12:00;0,2;47;45;8.210;8,21;1;1,838;0,175
17/06/2021;jun;17;qui;20;DIURNO;33049;05:20:00;5,33;02:04:00;2,07;00:34:00;0,57;40;75;12.180;12,18;2;2,284;0,305
17/06/2021;jun;17;qui;3;NOTURNO;32048;06:07:00;6,12;00:50:00;0,83;00:20:00;0,33;42;26;14.180;14,18;2;2,318;0,338
17/06/2021;jun;17;qui;4;NOTURNO;32049;05:40:00;5,67;01:21:00;1,35;00:25:00;0,42;46;44;9.860;9,86;2;1,74;0,214
17/06/2021;jun;17;qui;5;NOTURNO;33048;05:43:00;5,72;00:48:00;0,8;00:14:00;0,23;32;23;9.960;9,96;1;1,742;0,311
17/06/2021;jun;17;qui;7;NOTURNO;32050;06:00:00;6;01:40:00;1,67;00:20:00;0,33;34;44;14.740;14,74;2;2,457;0,434
17/06/2021;jun;17;qui;21;NOTURNO;33049;06:34:00;6,57;00:35:00;0,58;00:18:00;0,3;47;14;10.890;10,89;1;1,658;0,232
18/06/2021;jun;18;sex;8;DIURNO;32050;04:50:00;4,83;00:55:00;0,92;00:17:00;0,28;31;23;8.860;8,86;1;1,833;0,286
18/06/2021;jun;18;sex;10;DIURNO;33048;03:40:00;3,67;00:50:00;0,83;00:10:00;0,17;35;16;8.590;8,59;1;2,343;0,245
18/06/2021;jun;18;sex;12;DIURNO;32049;03:31:00;3,52;01:23:00;1,38;00:17:00;0,28;42;15;9.460;9,46;1;2,69;0,225
18/06/2021;jun;18;sex;15;DIURNO;31933;03:35:00;3,58;00:30:00;0,5;00:15:00;0,25;36;10;8.790;8,79;1;2,453;0,244
18/06/2021;jun;18;sex;17;DIURNO;33049;03:15:00;3,25;01:43:00;1,72;00:17:00;0,28;42;23;10.950;10,95;2;3,369;0,261
18/06/2021;jun;18;sex;19;DIURNO;32048;03:59:00;3,98;00:49:00;0,82;00:22:00;0,37;49;23;8.130;8,13;2;2,041;0,166
18/06/2021;jun;18;sex;1;NOTURNO;31933;05:34:00;5,57;00:33:00;0,55;00:11:00;0,18;36;13;9.490;9,49;1;1,705;0,264
18/06/2021;jun;18;sex;2;NOTURNO;32049;04:41:00;4,68;00:34:00;0,57;00:14:00;0,23;39;16;7.760;7,76;1;1,657;0,199
18/06/2021;jun;18;sex;6;NOTURNO;33048;05:38:00;5,63;00:42:00;0,7;00:15:00;0,25;41;20;9.590;9,59;1;1,702;0,234
18/06/2021;jun;18;sex;11;NOTURNO;32048;04:30:00;4,5;00:25:00;0,42;00:10:00;0,17;37;13;8.860;8,86;1;1,969;0,239
18/06/2021;jun;18;sex;21;NOTURNO;33049;04:21:00;4,35;00:36:00;0,6;00:11:00;0,18;48;14;4.550;4,55;1;1,046;0,095
18/06/2021;jun;18;sex;23;0;32050;00:24:00;0,4;00:36:00;;00:15:00;;4;24;950;0,95;1;2,375;0,238
19/06/2021;jun;19;sáb;9;DIURNO;33048;05:55:00;5,92;00:47:00;0,78;00:18:00;0,3;29;21;12.660;12,66;1;2,14;0,437
19/06/2021;jun;19;sáb;13;DIURNO;32049;05:41:00;5,68;01:44:00;1,73;00:53:00;0,88;40;57;12.070;12,07;2;2,124;0,302
19/06/2021;jun;19;sáb;14;DIURNO;31933;05:05:00;5,08;01:00:00;1;00:45:00;0,75;36;39;9.760;9,76;1;1,92;0,271
19/06/2021;jun;19;sáb;16;DIURNO;32050;05:15:00;5,25;01:39:00;1,65;00:26:00;0,43;30;61;13.120;13,12;2;2,499;0,437
19/06/2021;jun;19;sáb;18;DIURNO;32048;04:35:00;4,58;02:07:00;2,12;00:33:00;0,55;52;83;10.320;10,32;2;2,252;0,198
19/06/2021;jun;19;sáb;20;DIURNO;33049;05:10:00;5,17;01:50:00;1,83;00:30:00;0,5;40;55;11.420;11,42;2;2,21;0,286
19/06/2021;jun;19;sáb;22;0;31912;00:21:00;0,35;00:29:00;;00:12:00;;11;20;1.400;1,4;1;4;0,127
19/06/2021;jun;19;sáb;3;NOTURNO;32048;05:44:00;5,73;00:44:00;0,73;00:23:00;0,38;42;27;12.790;12,79;2;2,231;0,305
19/06/2021;jun;19;sáb;4;NOTURNO;32049;05:31:00;5,52;01:22:00;1,37;00:32:00;0,53;47;32;10.170;10,17;2;1,844;0,216
